id	mass	x	y	vel_x	vel_y
190	3.16332e+39	2.64282e+18	-2.08204e+18	1.4982e+13	-1.1803e+13	
191	3.13207e+39	9.33221e+16	-5.59107e+16	5.28988e+11	-3.16955e+11	
192	4.47133e+39	-1.36494e+16	5.40179e+15	-7.73983e+10	3.06257e+10	
193	8.00363e+39	2.39176e+17	-3.15649e+17	1.35587e+12	-1.7894e+12	
194	5.23479e+39	-4.15516e+16	-4.42901e+16	-2.35574e+11	-2.51124e+11	
195	4.61966e+39	-1.82817e+16	1.23555e+16	-1.03657e+11	7.00788e+10	
196	6.8176e+39	-4.76223e+16	5.83154e+16	-2.69931e+11	3.30606e+11	
197	8.28982e+39	2.22003e+16	-3.21797e+15	1.25855e+11	-1.81979e+10	
198	7.29852e+39	1.49399e+16	6.34077e+15	8.47453e+10	3.59018e+10	
199	5.51752e+39	-1.92705e+16	-1.91131e+16	-1.09243e+11	-1.08385e+11	
200	1.34423e+39	-2.39236e+16	-8.61948e+15	-1.35661e+11	-4.8872e+10	
201	6.61902e+39	2.08993e+15	9.41653e+15	1.18186e+10	5.33694e+10	
202	1.25673e+39	-6.72791e+15	-9.02767e+15	-3.81572e+10	-5.12058e+10	
203	8.94712e+39	1.12229e+16	-5.39852e+16	6.36383e+10	-3.06032e+11	
204	3.92594e+39	-1.10306e+17	4.54328e+16	-6.25269e+11	2.57578e+11	
205	2.78378e+39	9.76405e+14	3.72961e+16	5.51501e+09	2.11439e+11	
206	5.93222e+39	1.08138e+16	2.11545e+16	6.13279e+10	1.19978e+11	
207	5.14353e+39	-1.98363e+18	-1.71382e+18	-1.12451e+13	-9.71549e+12	
208	2.75864e+38	9.45783e+16	3.85693e+16	5.36116e+11	2.18685e+11	
209	6.06227e+39	2.21836e+17	3.86921e+16	1.25761e+12	2.1931e+11	
210	9.49132e+39	-2.9944e+16	1.29435e+15	-1.69735e+11	7.28512e+09	
211	5.44704e+39	-4.25802e+16	-2.3399e+16	-2.41438e+11	-1.32688e+11	
212	2.17885e+39	1.07642e+16	-2.74966e+16	6.09915e+10	-1.55857e+11	
213	1.61175e+38	1.16548e+16	7.16562e+14	6.61109e+10	4.06086e+09	
214	7.05318e+39	3.71376e+16	5.1539e+16	2.10576e+11	2.92122e+11	
215	6.00254e+39	-7.28088e+15	-2.62174e+16	-4.13035e+10	-1.48668e+11	
216	6.59216e+39	-6.80303e+15	1.06137e+16	-3.85607e+10	6.01575e+10	
217	6.69384e+38	8.79665e+16	-1.92183e+17	4.98719e+11	-1.08951e+12	
218	5.51927e+39	-3.71343e+16	1.43927e+16	-2.10564e+11	8.16324e+10	
219	1.62097e+39	2.12034e+16	-2.96097e+16	1.20226e+11	-1.67906e+11	
220	6.1263e+39	3.75859e+16	7.62983e+15	2.13125e+11	4.33378e+10	
221	7.90543e+39	-2.81864e+16	-4.81003e+16	-1.59815e+11	-2.72729e+11	
222	6.9944e+39	-8.10222e+15	-1.26795e+16	-4.59249e+10	-7.18929e+10	
223	7.93564e+39	6.25496e+17	-9.32132e+16	3.54585e+12	-5.28384e+11	
224	9.61768e+39	-4.09083e+16	-5.59627e+16	-2.31957e+11	-3.17197e+11	
225	8.6702e+39	6.2432e+15	-5.44847e+16	3.53763e+10	-3.08905e+11	
226	6.81455e+39	-6.34591e+16	-2.69484e+16	-3.59754e+11	-1.52761e+11	
227	3.56961e+39	-7.58154e+15	1.41069e+15	-4.30355e+10	7.96768e+09	
228	8.96204e+39	-1.08212e+16	-3.51137e+16	-6.13751e+10	-1.99071e+11	
229	1.38868e+39	-2.78398e+16	-3.62856e+16	-1.57846e+11	-2.05691e+11	
230	4.92533e+39	-1.41571e+16	-1.55224e+16	-8.02986e+10	-8.80061e+10	
231	7.9815e+39	2.01023e+17	-1.03944e+17	1.13953e+12	-5.89286e+11	
232	7.63518e+39	1.52523e+16	6.12455e+16	8.64877e+10	3.47223e+11	
233	8.55276e+39	2.15883e+16	8.46574e+15	1.22468e+11	4.80615e+10	
234	6.70937e+39	-8.03057e+16	6.69859e+16	-4.55298e+11	3.79721e+11	
235	7.81188e+39	1.9256e+16	-1.66035e+16	1.09189e+11	-9.41249e+10	
236	7.08066e+39	-1.96309e+16	-1.09743e+16	-1.11281e+11	-6.21865e+10	
237	6.0047e+39	1.17273e+16	-5.36456e+15	6.64538e+10	-3.03798e+10	
238	6.20762e+39	-9.15237e+16	-1.36759e+16	-5.18889e+11	-7.75259e+10	
239	6.96121e+39	1.33442e+15	1.49959e+16	7.58778e+09	8.50501e+10	
240	8.39927e+39	-7.54068e+16	-9.04469e+16	-4.2744e+11	-5.12732e+11	
241	2.59615e+39	-3.62029e+16	-1.02286e+16	-2.05273e+11	-5.80249e+10	
242	8.07732e+39	6.64926e+15	-7.77719e+14	3.77123e+10	-4.39606e+09	
243	2.93711e+39	3.45514e+15	5.19451e+16	1.95676e+10	2.94512e+11	
244	5.48578e+39	5.2355e+15	6.06004e+16	2.96886e+10	3.43534e+11	
245	9.94392e+39	-2.34839e+15	4.38165e+15	-1.33327e+10	2.48366e+10	
246	3.12021e+39	-7.41329e+15	-7.62506e+14	-4.19974e+10	-4.34555e+09	
247	3.59532e+39	-5.01737e+15	-1.67151e+16	-2.84571e+10	-9.47285e+10	
248	6.45252e+39	7.61515e+16	1.21364e+17	4.31717e+11	6.88037e+11	
249	3.67381e+39	6.94022e+16	2.30138e+16	3.9349e+11	1.30477e+11	
250	6.22632e+39	2.34179e+16	2.9753e+16	1.32764e+11	1.68694e+11	
251	1.19541e+36	-1.95194e+16	5.4807e+16	-1.1071e+11	3.10671e+11	
252	6.37849e+39	-1.10502e+16	-1.89366e+16	-6.26901e+10	-1.07352e+11	
253	6.41092e+39	-1.06346e+16	-2.36186e+16	-6.02929e+10	-1.33925e+11	
254	5.41672e+39	6.08108e+17	1.0086e+18	3.44731e+12	5.71773e+12	
255	9.47056e+39	3.43619e+15	1.18515e+16	1.94604e+10	6.71726e+10	
256	4.15978e+39	-9.75539e+14	-4.6427e+16	-5.47689e+09	-2.63223e+11	
257	1.89405e+39	-1.48384e+16	3.24151e+15	-8.40985e+10	1.84249e+10	
258	1.74914e+38	8.11779e+15	2.84078e+16	4.60439e+10	1.61038e+11	
259	3.55626e+39	-6.81564e+15	1.99832e+15	-3.86677e+10	1.13012e+10	
260	7.20089e+39	1.94639e+16	4.37395e+16	1.10391e+11	2.4792e+11	
261	5.51154e+39	5.27294e+16	1.62735e+17	2.98965e+11	9.2259e+11	
262	6.63923e+39	-9.75668e+15	3.87236e+16	-5.52833e+10	2.19567e+11	
263	7.08137e+39	4.58194e+16	-3.60831e+16	2.59704e+11	-2.04553e+11	
264	7.71518e+39	1.69558e+16	1.0202e+16	9.61062e+10	5.78868e+10	
265	4.98416e+39	2.36243e+16	-6.02065e+15	1.33939e+11	-3.40832e+10	
266	4.07478e+39	-9.39021e+15	-3.44199e+16	-5.32644e+10	-1.95159e+11	
267	9.54206e+39	-3.46618e+16	1.82318e+16	-1.96503e+11	1.03356e+11	
268	8.36973e+39	1.84395e+17	1.18712e+17	1.04532e+12	6.73005e+11	
269	2.24966e+38	1.06762e+16	9.54488e+14	6.05304e+10	5.37776e+09	
270	4.58993e+39	1.12426e+16	5.85444e+15	6.36917e+10	3.32271e+10	
271	2.44667e+39	2.74567e+15	-2.09722e+16	1.55455e+10	-1.18939e+11	
272	3.71189e+39	3.9461e+17	1.51005e+18	2.237e+12	8.56039e+12	
273	6.13031e+39	-3.49722e+16	1.27201e+16	-1.98215e+11	7.215e+10	
274	8.02382e+39	1.49512e+17	-2.79455e+16	8.4763e+11	-1.58421e+11	
275	1.26581e+39	6.69538e+15	-7.8915e+16	3.79689e+10	-4.4742e+11	
276	3.08959e+39	3.02124e+17	1.20235e+17	1.71275e+12	6.81572e+11	
277	6.74056e+39	5.42244e+15	-6.56588e+15	3.07735e+10	-3.72516e+10	
278	7.40473e+39	1.94298e+15	2.48558e+16	1.0985e+10	1.40957e+11	
279	8.8539e+39	-1.01904e+16	5.02837e+15	-5.77844e+10	2.85395e+10	
280	3.40154e+39	-9.95889e+15	-1.83688e+16	-5.64873e+10	-1.0412e+11	
281	5.12099e+39	1.6248e+16	-1.10233e+15	9.21501e+10	-6.26095e+09	
282	6.43386e+39	2.77623e+18	-1.11292e+18	1.57382e+13	-6.30905e+12	
283	2.61768e+39	-2.38954e+17	-5.72194e+16	-1.35457e+12	-3.24409e+11	
284	7.81481e+39	2.31889e+16	2.97145e+15	1.31477e+11	1.6808e+10	
285	7.5336e+39	5.7642e+15	2.2823e+16	3.27181e+10	1.2943e+11	
286	6.83426e+39	2.43871e+16	5.20563e+15	1.38301e+11	2.95186e+10	
287	8.34497e+39	-7.96184e+15	-5.61635e+15	-4.51799e+10	-3.18669e+10	
288	1.8349e+38	-5.60166e+16	-2.32276e+16	-3.17581e+11	-1.31674e+11	
289	1.12395e+38	4.42716e+16	9.09106e+15	2.50968e+11	5.15475e+10	
290	2.72823e+39	2.59002e+16	-7.31133e+15	1.468e+11	-4.14659e+10	
291	5.76657e+39	-1.64193e+17	-5.72097e+15	-9.30837e+11	-3.24765e+10	
292	6.16968e+39	2.95155e+16	4.49351e+16	1.67339e+11	2.54767e+11	
293	4.77195e+39	-5.62011e+16	-2.15701e+16	-3.18639e+11	-1.2227e+11	
294	5.00944e+39	5.18736e+16	6.67781e+16	2.94124e+11	3.7852e+11	
295	9.93595e+39	-1.62763e+16	2.03291e+16	-9.2222e+10	1.15264e+11	
296	4.52165e+38	8.36724e+15	8.79201e+15	4.74455e+10	4.98692e+10	
297	4.57764e+39	-4.57468e+15	-3.64461e+15	-2.59379e+10	-2.06365e+10	
298	1.69839e+38	1.46989e+16	-1.02501e+17	8.33677e+10	-5.81031e+11	
299	1.73835e+39	9.58538e+16	-1.09388e+17	5.43343e+11	-6.20112e+11	
300	6.26347e+39	-3.73917e+16	-1.54223e+14	-2.12009e+11	-8.75484e+08	
301	2.63654e+39	6.6152e+15	-1.37223e+15	3.74954e+10	-7.75682e+09	
302	8.6286e+39	2.35511e+15	5.54588e+15	1.34009e+10	3.14807e+10	
303	3.0288e+39	-1.67123e+17	4.16343e+17	-9.47384e+11	2.36017e+12	
304	9.21104e+39	3.17328e+15	-8.91102e+15	1.7988e+10	-5.05389e+10	
305	4.2301e+39	-1.39988e+17	6.87084e+15	-7.9359e+11	3.89201e+10	
306	8.79296e+39	4.09481e+16	1.81793e+16	2.32179e+11	1.03048e+11	
307	2.82567e+39	1.06931e+16	-3.25085e+15	6.06436e+10	-1.84409e+10	
308	3.63834e+39	5.06342e+16	1.22315e+16	2.87024e+11	6.93368e+10	
309	6.43955e+39	-1.84921e+16	-1.9809e+15	-1.04834e+11	-1.12691e+10	
