id	mass	x	y	vel_x	vel_y
247	3.47381e+39	-3.28563e+16	2.54226e+17	-1.86304e+11	1.4412e+12	
248	2.83936e+39	-3.93209e+16	7.46973e+15	-2.22932e+11	4.23637e+10	
249	8.39986e+39	4.88405e+16	5.97581e+16	2.76832e+11	3.38774e+11	
250	8.80485e+39	8.74765e+15	-1.25379e+16	4.95952e+10	-7.10939e+10	
251	4.17705e+39	-5.47617e+15	6.44141e+15	-3.10355e+10	3.65303e+10	
252	5.13403e+39	6.4695e+14	-2.87908e+16	3.68541e+09	-1.63265e+11	
253	3.39458e+39	-6.25036e+15	6.42612e+15	-3.54528e+10	3.64083e+10	
254	2.41651e+39	-1.74381e+16	-1.12937e+16	-9.88574e+10	-6.40423e+10	
255	9.21827e+39	-6.08318e+15	-1.29629e+16	-3.44719e+10	-7.35129e+10	
256	7.83444e+39	3.51393e+16	-1.86202e+16	1.99258e+11	-1.05504e+11	
257	5.03805e+39	3.40623e+15	-6.14366e+15	1.93074e+10	-3.48259e+10	
258	1.23336e+39	-3.71653e+16	1.49579e+16	-2.10709e+11	8.48114e+10	
259	3.07989e+39	-9.76564e+15	1.27056e+16	-5.53983e+10	7.20939e+10	
260	5.00236e+39	-2.07764e+16	4.04116e+16	-1.1776e+11	2.29073e+11	
261	4.10424e+39	3.06476e+16	-6.57565e+15	1.73763e+11	-3.7293e+10	
262	9.43901e+38	2.68227e+16	-6.44654e+16	1.52037e+11	-3.65469e+11	
263	9.36332e+39	-9.21434e+15	-2.28722e+16	-5.22733e+10	-1.29663e+11	
264	2.87464e+39	2.66088e+16	5.46225e+15	1.50839e+11	3.09557e+10	
265	6.0784e+38	7.17028e+15	-1.95115e+16	4.06433e+10	-1.10606e+11	
266	1.60742e+39	-6.04424e+15	2.98096e+16	-3.421e+10	1.68998e+11	
267	9.2784e+39	-4.15453e+16	2.12607e+16	-2.35534e+11	1.20478e+11	
268	6.76918e+39	-3.12159e+17	-1.01758e+17	-1.76959e+12	-5.76876e+11	
269	2.74568e+39	-1.62631e+16	3.92129e+16	-9.22235e+10	2.22257e+11	
270	5.00684e+39	1.39444e+17	3.74548e+14	7.90536e+11	2.11587e+09	
271	6.95381e+39	-3.17522e+15	1.82262e+15	-1.79773e+10	1.02983e+10	
272	1.54425e+39	-5.71209e+16	-2.13149e+16	-3.23791e+11	-1.20849e+11	
273	9.06523e+39	-1.39948e+16	-2.35362e+17	-7.9286e+10	-1.33429e+12	
274	5.93922e+39	-1.28992e+15	5.72722e+15	-7.27816e+09	3.24414e+10	
