id	mass	x	y	vel_x	vel_y
172	3.4623e+39	2.15847e+17	2.36635e+17	1.22367e+12	1.34151e+12	
173	2.14376e+39	6.64213e+16	1.80888e+16	3.76548e+11	1.02578e+11	
174	3.97087e+39	8.4986e+15	-3.20212e+16	4.81605e+10	-1.815e+11	
175	7.41298e+39	2.20554e+16	2.94609e+16	1.25043e+11	1.67033e+11	
176	2.91628e+39	-3.38839e+16	8.65793e+15	-1.92126e+11	4.90309e+10	
177	8.78521e+39	1.86675e+15	5.56584e+16	1.05717e+10	3.15551e+11	
178	9.43419e+39	-9.14211e+16	1.2435e+16	-5.18277e+11	7.04446e+10	
179	1.03671e+39	1.57183e+17	-4.54005e+17	8.91064e+11	-2.57371e+12	
180	4.16462e+39	-2.90359e+16	-1.04045e+16	-1.6458e+11	-5.89934e+10	
181	2.45771e+39	-9.68341e+15	-1.09768e+16	-5.49059e+10	-6.22232e+10	
182	2.312e+39	1.20277e+16	-1.86897e+16	6.81968e+10	-1.05999e+11	
183	2.30279e+39	6.48104e+15	2.9526e+17	3.67456e+10	1.67382e+12	
184	8.21227e+39	-2.64329e+16	-3.64002e+16	-1.49867e+11	-2.06402e+11	
185	7.92575e+39	2.94953e+16	3.53855e+15	1.67247e+11	2.0067e+10	
186	4.865e+39	8.93242e+15	-7.57313e+15	5.0629e+10	-4.28914e+10	
187	9.56663e+39	5.2971e+16	-1.9084e+16	3.00335e+11	-1.08174e+11	
188	6.56568e+39	5.88211e+16	-3.91695e+17	3.33491e+11	-2.22051e+12	
189	3.57372e+39	5.96232e+16	-4.48602e+16	3.37962e+11	-2.54335e+11	
190	1.33563e+39	-6.75515e+15	2.87704e+16	-3.83288e+10	1.63129e+11	
191	2.38759e+39	4.91088e+15	7.12956e+15	2.78406e+10	4.04181e+10	
192	4.58065e+39	-2.82408e+16	-3.89444e+16	-1.60087e+11	-2.2075e+11	
193	2.02276e+39	-1.3665e+16	4.67674e+15	-7.74701e+10	2.65546e+10	
194	5.76098e+39	2.22333e+16	2.21865e+16	1.26089e+11	1.25824e+11	
195	4.55622e+39	4.29942e+16	4.70476e+15	2.43784e+11	2.6704e+10	
196	8.27956e+39	-3.15241e+16	6.29034e+16	-1.78652e+11	3.56541e+11	
197	6.54812e+38	1.94167e+15	-2.75096e+16	1.10007e+10	-1.56002e+11	
198	3.80859e+39	1.59984e+16	4.77695e+15	9.07414e+10	2.71322e+10	
199	1.41163e+39	-4.90317e+16	1.98636e+16	-2.77972e+11	1.12617e+11	
200	4.91729e+39	-1.78671e+16	-6.27739e+15	-1.01317e+11	-3.55609e+10	
201	3.75775e+39	1.53253e+16	-4.54579e+16	8.68821e+10	-2.57673e+11	
202	2.02503e+39	3.49972e+15	-1.18211e+16	1.9823e+10	-6.70484e+10	
203	9.04846e+39	2.05522e+16	-1.26393e+16	1.16479e+11	-7.16625e+10	
204	7.65827e+39	7.67905e+16	-1.55177e+17	4.35349e+11	-8.79658e+11	
205	2.87624e+39	-9.05991e+15	-2.29996e+16	-5.13688e+10	-1.30371e+11	
206	3.4405e+39	-7.94062e+15	3.35239e+15	-4.50483e+10	1.90586e+10	
207	7.7567e+39	6.53945e+15	-3.70033e+16	3.70971e+10	-2.09808e+11	
208	5.67892e+39	1.52992e+16	5.62243e+16	8.66888e+10	3.1874e+11	
209	8.05296e+39	-3.76612e+16	8.20432e+15	-2.13549e+11	4.65158e+10	
210	9.24625e+37	-1.20741e+16	9.3628e+15	-6.84837e+10	5.30436e+10	
211	5.65048e+39	2.37259e+16	-1.08602e+16	1.34444e+11	-6.15688e+10	
212	2.52885e+39	-1.1014e+17	1.46429e+17	-6.24397e+11	8.30149e+11	
213	1.40891e+39	6.36905e+18	-6.64908e+18	3.61057e+13	-3.76932e+13	
214	8.06065e+39	4.35453e+16	-3.10235e+15	2.46874e+11	-1.75904e+10	
215	3.0615e+39	-4.02052e+16	-2.49978e+15	-2.27903e+11	-1.41982e+10	
216	7.41996e+39	9.51744e+15	-5.54969e+15	5.39515e+10	-3.14363e+10	
217	4.8959e+39	-2.05795e+16	-1.15025e+15	-1.16704e+11	-6.52289e+09	
218	8.07544e+39	2.807e+16	5.09855e+15	1.59167e+11	2.89247e+10	
219	4.99705e+39	5.86531e+16	8.31371e+15	3.32549e+11	4.70747e+10	
220	6.2015e+39	5.40999e+16	-5.22976e+16	3.06667e+11	-2.96501e+11	
221	9.17614e+39	-2.83073e+16	-1.2944e+16	-1.60527e+11	-7.33552e+10	
222	7.81484e+39	-1.15041e+15	-1.01688e+16	-6.51005e+09	-5.76655e+10	
223	8.76943e+39	-7.3176e+15	-2.77114e+15	-4.15036e+10	-1.56743e+10	
224	4.12222e+39	-2.95626e+16	-1.0024e+15	-1.67641e+11	-5.6461e+09	
225	3.27122e+39	-4.26101e+16	3.47488e+15	-2.41555e+11	1.96751e+10	
226	6.59784e+39	-5.45125e+15	1.99612e+16	-3.09138e+10	1.13175e+11	
227	9.40178e+39	5.74178e+13	-1.4256e+16	3.53131e+08	-8.08347e+10	
228	6.35668e+39	8.21217e+15	3.18084e+16	4.65549e+10	1.80355e+11	
229	7.80521e+39	-4.19422e+16	1.00159e+17	-2.37788e+11	5.67852e+11	
230	5.01557e+39	3.01371e+16	5.87452e+16	1.70898e+11	3.33007e+11	
231	2.10344e+39	-4.46637e+16	4.29085e+16	-2.53248e+11	2.43191e+11	
232	3.99348e+39	1.15019e+16	3.202e+16	6.51636e+10	1.81541e+11	
233	9.25287e+39	3.87694e+15	-1.66085e+16	2.19532e+10	-9.4131e+10	
234	2.69342e+39	2.83165e+17	-6.92779e+16	1.60524e+12	-3.92682e+11	
235	9.55613e+39	-1.95078e+17	-2.15907e+17	-1.10587e+12	-1.22392e+12	
236	3.21577e+39	-6.34174e+16	3.04105e+16	-3.59476e+11	1.72445e+11	
237	8.90061e+39	1.4815e+16	-2.34076e+16	8.40323e+10	-1.32725e+11	
238	6.54178e+39	1.63311e+16	1.54118e+16	9.26229e+10	8.74128e+10	
239	5.85242e+39	-5.25474e+17	1.74164e+18	-2.97883e+12	9.87327e+12	
240	5.75815e+39	1.91399e+15	-2.85954e+16	1.08712e+10	-1.6213e+11	
241	5.10771e+39	2.80901e+16	1.35905e+16	1.59273e+11	7.70354e+10	
242	7.73028e+39	-4.3521e+15	2.39699e+16	-2.46681e+10	1.35907e+11	
243	8.07903e+39	4.80571e+15	1.9783e+16	2.82682e+10	1.1623e+11	
244	3.81934e+39	4.3026e+16	-1.43265e+17	2.4393e+11	-8.12213e+11	
245	5.44092e+39	1.49075e+16	-2.26384e+16	8.45462e+10	-1.28386e+11	
246	3.59339e+39	1.02945e+16	-5.34649e+15	5.83435e+10	-3.03479e+10	
247	4.49101e+39	2.3828e+14	4.90346e+16	1.33786e+09	2.77948e+11	
248	5.44282e+39	2.46107e+15	-1.54582e+16	1.39468e+10	-8.76624e+10	
249	3.60111e+39	5.62401e+15	1.50493e+16	3.1863e+10	8.52637e+10	
250	7.21469e+39	-1.17617e+15	4.03261e+15	-6.63394e+09	2.28716e+10	
251	8.48715e+38	-3.63227e+16	-1.79539e+16	-2.05953e+11	-1.01772e+11	
252	7.49928e+39	-1.03121e+17	-1.24114e+17	-5.8458e+11	-7.03575e+11	
253	6.70655e+39	1.79141e+16	5.47054e+16	1.016e+11	3.10168e+11	
254	5.35326e+39	2.14479e+16	6.45219e+15	1.2156e+11	3.65595e+10	
255	3.04476e+39	-3.51219e+16	-1.9092e+16	-1.99142e+11	-1.08284e+11	
256	6.76628e+39	-5.66611e+16	1.06832e+16	-3.21263e+11	6.0601e+10	
257	2.29114e+39	1.65326e+15	4.96709e+16	9.36886e+09	2.81637e+11	
258	7.95872e+39	-1.20884e+17	-2.95342e+16	-6.8526e+11	-1.67439e+11	
259	4.35182e+39	-2.11519e+16	-3.95827e+16	-1.19963e+11	-2.24355e+11	
260	1.71234e+39	-2.6819e+15	2.22718e+16	-1.51624e+10	1.26247e+11	
261	1.86028e+39	7.96039e+16	-1.42845e+16	4.5129e+11	-8.10057e+10	
262	4.96164e+39	5.57655e+15	1.52801e+16	3.16236e+10	8.66514e+10	
263	5.50138e+39	-3.78952e+16	3.30597e+16	-2.14881e+11	1.87446e+11	
264	8.21274e+39	3.5816e+15	-6.33822e+15	2.02995e+10	-3.58964e+10	
265	1.70283e+39	-4.53251e+16	-8.05951e+16	-2.56917e+11	-4.56884e+11	
266	8.0504e+39	-2.78747e+16	-2.31963e+16	-1.58109e+11	-1.31499e+11	
267	3.15122e+39	-4.64919e+16	-9.80112e+15	-2.63613e+11	-5.55257e+10	
268	3.65012e+38	-1.59625e+16	2.69068e+15	-9.05239e+10	1.5264e+10	
269	9.14097e+39	5.16792e+15	1.32486e+16	2.93164e+10	7.5067e+10	
270	3.88256e+39	-1.51317e+16	2.88118e+16	-8.57596e+10	1.63303e+11	
271	4.54929e+39	-3.03667e+15	3.47128e+16	-1.7218e+10	1.96807e+11	
272	4.40948e+39	1.03256e+16	3.11984e+14	5.85491e+10	1.76684e+09	
273	7.27045e+39	1.02961e+17	-3.13608e+16	5.83628e+11	-1.77838e+11	
274	7.7027e+39	-1.23479e+16	-3.95888e+16	-7.0019e+10	-2.24475e+11	
275	6.98775e+39	2.04763e+16	3.83005e+16	1.16074e+11	2.17153e+11	
276	5.29149e+39	-2.23059e+16	-1.78095e+16	-1.26502e+11	-1.01009e+11	
277	2.42153e+39	-6.30101e+15	1.57848e+16	-3.57078e+10	8.94921e+10	
278	1.69472e+39	-1.64298e+16	7.88594e+15	-9.31471e+10	4.46802e+10	
279	9.15285e+39	-1.71234e+16	2.18153e+14	-9.70933e+10	1.19653e+09	
280	2.00887e+39	-9.70628e+16	-4.1674e+16	-5.50268e+11	-2.36211e+11	
281	7.67536e+39	-2.23196e+17	8.3357e+16	-1.26528e+12	4.72557e+11	
282	7.73658e+39	-9.89975e+16	3.97459e+16	-5.61213e+11	2.25288e+11	
283	2.1376e+39	6.69456e+16	4.62733e+15	3.79542e+11	2.62517e+10	
284	9.40335e+39	-2.30225e+16	-4.54858e+15	-1.30544e+11	-2.5798e+10	
285	9.02964e+39	2.66519e+16	6.4332e+15	1.51132e+11	3.64971e+10	
286	1.98498e+39	5.19051e+16	1.05514e+16	2.94301e+11	5.97964e+10	
287	6.85909e+39	3.16791e+16	1.89652e+16	1.7963e+11	1.07566e+11	
288	3.18295e+39	-1.04089e+16	-8.84136e+15	-5.90312e+10	-5.01492e+10	
289	5.94651e+39	2.81066e+16	2.85329e+16	1.59366e+11	1.61741e+11	
290	8.49032e+39	-3.37392e+16	1.85105e+16	-1.91223e+11	1.04903e+11	
291	3.2318e+39	-3.60155e+15	7.48357e+15	-2.0407e+10	4.24543e+10	
292	5.16317e+39	-8.77705e+16	-1.35104e+17	-4.97576e+11	-7.65867e+11	
293	3.01095e+39	-4.3032e+15	1.287e+16	-2.43563e+10	7.29568e+10	
294	7.44968e+39	-3.57362e+16	2.89304e+16	-2.02626e+11	1.64033e+11	
295	3.0572e+37	-2.38225e+16	1.20968e+16	-1.35089e+11	6.86211e+10	
296	7.45317e+39	-6.65258e+15	-3.98317e+15	-3.77283e+10	-2.2563e+10	
297	4.97586e+39	-1.37457e+17	-4.51589e+17	-7.79266e+11	-2.56003e+12	
298	1.79281e+38	2.28327e+16	3.23822e+16	1.29454e+11	1.83585e+11	
299	1.64389e+39	7.16488e+14	-3.39628e+15	4.08259e+09	-1.92622e+10	
300	9.81532e+39	-4.04911e+16	-5.81433e+15	-2.29511e+11	-3.29687e+10	
301	9.33891e+39	4.29654e+16	7.31486e+16	2.43563e+11	4.14705e+11	
302	4.47829e+38	3.15678e+16	-3.60815e+16	1.78976e+11	-2.04489e+11	
303	8.96121e+39	-3.17776e+16	1.00453e+17	-1.80171e+11	5.69456e+11	
304	4.39198e+38	2.4245e+17	-1.73279e+17	1.37447e+12	-9.82332e+11	
305	7.34006e+39	4.84264e+15	-4.96774e+15	2.74453e+10	-2.81868e+10	
306	3.14619e+38	-2.38436e+15	-1.41157e+16	-1.34957e+10	-8.0029e+10	
307	2.06832e+39	8.22296e+16	4.57149e+17	4.66164e+11	2.59151e+12	
308	6.3922e+39	-2.90275e+16	3.29992e+16	-1.64547e+11	1.87043e+11	
309	2.34702e+39	8.08308e+14	3.68691e+16	4.56528e+09	2.09039e+11	
